Revenue,Avg_Time_Per_Page,Product_Page_Ratio,Product_Time_Ratio,High_Bounce,High_Exit,Discount_Level,Is_Returning_Visitor,Weekend_Flag,Month_Code,Discount_Product_Interaction,Returning_Engagement,Engagement_Level,Hesitation_Score,Discount_Sensitive_User,Traffic_Quality_Score
False,85.27904039583333,0.9583333333333334,0.9975576360875421,0,0,No_Discount,1,0,1,0.0,4093.393939,High_Engagement,0.5447441207548452,0,3922.8358582083333
False,5.5,0.75,0.9565217391304348,0,0,High_Discount,1,0,1,0.75,22.0,Low_Engagement,0.46153846153846156,1,16.5
False,19.38541666875,0.9375,0.9967862881631724,0,0,No_Discount,1,0,1,0.0,310.1666667,Low_Engagement,0.735820132781214,0,290.78125003125
False,11.333333333333334,0.6666666666666666,0.9714285714285714,0,0,Medium_Discount,1,0,1,0.6666666666666666,34.0,Low_Engagement,0.16216216216216214,1,22.666666666666664
False,17.6,0.8,0.9887640449438202,0,0,No_Discount,1,0,1,0.0,88.0,Low_Engagement,0.2150537634408602,0,70.4
False,27.054347826086957,0.9565217391304348,0.9983955074207782,0,0,Medium_Discount,1,0,1,0.9565217391304348,622.25,Medium_Engagement,0.7841921735761332,1,593.3920290035436
False,14.826666666666666,0.9333333333333333,0.9955237242614146,0,0,No_Discount,1,0,1,0.0,222.4,Low_Engagement,0.8845829823083404,0,204.01493336298668
False,20.0,0.75,0.9876543209876543,0,0,Medium_Discount,1,0,1,0.75,80.0,Low_Engagement,0.14285714285714285,1,55.99999998
False,66.73611110833333,0.9166666666666666,0.998752858033621,0,0,No_Discount,1,0,1,0.0,800.8333333,Medium_Engagement,0.16239491491336458,0,734.0972221916667
False,0.0,0.5,0.0,0,0,High_Discount,1,0,1,0.5,0.0,Low_Engagement,1.0,0,0.0
False,0.0,0.5,0.0,0,0,No_Discount,1,1,1,0.0,0.0,Low_Engagement,1.0,0,0.0
False,20.3974359,0.9230769230769231,0.9962429555421111,0,0,Medium_Discount,1,0,1,0.9230769230769231,265.1666667,Low_Engagement,0.5608148591299202,1,242.04957270719663
False,9.666666666666666,0.6666666666666666,0.9666666666666667,0,0,High_Discount,1,1,1,0.6666666666666666,29.0,Low_Engagement,0.1875,1,19.333333333333332
False,32.0,0.8,0.9937888198757764,0,0,No_Discount,1,0,1,0.0,160.0,Low_Engagement,0.12121212121212122,0,128.0
False,27.13333334,0.8,0.992682926831053,0,0,Medium_Discount,1,0,1,0.8,135.6666667,Low_Engagement,0.1421800947530379,1,103.106666692
False,0.0,0.5,0.0,0,0,Medium_Discount,1,0,1,0.5,0.0,Low_Engagement,1.0,0,0.0
False,0.0,0.5,0.0,0,0,High_Discount,1,0,1,0.5,0.0,Low_Engagement,1.0,0,0.0
False,27.319573644186047,0.8372093023255814,0.849456725900688,0,0,Medium_Discount,1,0,1,0.8372093023255814,1174.7416667,Medium_Engagement,1.4830731750307449,1,983.5046511906977
False,20.8,0.8,0.9904761904761905,0,0,Medium_Discount,1,0,1,0.8,104.0,Low_Engagement,0.18348623853211007,1,83.2
False,20.930868836842105,0.8421052631578947,0.9573599816819885,0,0,High_Discount,1,0,1,0.8421052631578947,397.6865079,Medium_Engagement,0.820760916218761,1,330.9539730984335
False,24.142857142857142,0.8571428571428571,0.9941176470588236,0,0,Medium_Discount,1,0,1,0.8571428571428571,169.0,Low_Engagement,0.23863636363636365,1,144.85714285714286
False,44.53333333333333,0.8888888888888888,0.9975111996017919,0,0,No_Discount,1,0,1,0.0,400.8,Medium_Engagement,0.17569546120058566,0,338.4533333333333
False,33.32727272181818,0.7636363636363637,0.847101054118937,0,0,No_Discount,1,0,1,0.0,1832.9999997,High_Engagement,1.573093220588945,0,1387.1477452275165
False,47.1,0.9333333333333333,0.9985865724381625,0,0,No_Discount,1,1,1,0.0,706.5,Medium_Engagement,0.2910602910602911,0,659.4
False,0.0,0.5,0.0,0,0,No_Discount,1,0,1,0.0,0.0,Low_Engagement,1.0,0,0.0
True,28.58602150419355,0.8709677419354839,0.8998684952090872,0,0,High_Discount,1,0,1,0.8709677419354839,886.16666663,Medium_Engagement,1.0139923678399196,1,771.8225806132258
False,73.6418128631579,0.9473684210526315,0.9935686467557339,0,0,No_Discount,1,0,1,0.0,6995.972222,High_Engagement,1.259347762256683,0,6613.509901158611
False,0.0,0.5,0.0,0,0,High_Discount,1,0,1,0.5,0.0,Low_Engagement,1.0,0,0.0
False,47.473684210526315,0.9473684210526315,0.9988925802879292,0,0,No_Discount,1,0,1,0.0,902.0,Medium_Engagement,0.3713355048859935,0,854.5263157894736
False,0.0,0.5,0.0,0,0,Medium_Discount,1,0,1,0.5,0.0,Low_Engagement,1.0,0,0.0
False,0.0,0.5,0.0,0,0,No_Discount,1,0,1,0.0,0.0,Low_Engagement,1.0,0,0.0
False,9.3989418,0.9523809523809523,0.9949591128044182,0,0,No_Discount,1,0,1,0.0,197.3777778,Low_Engagement,1.923272616065608,0,183.27936509999998
False,14.333333333333334,0.6666666666666666,0.9772727272727273,0,0,Medium_Discount,1,0,1,0.6666666666666666,43.0,Low_Engagement,0.13043478260869565,1,28.666666666666664
False,47.40740741111111,0.8888888888888888,0.9976617303197458,0,0,No_Discount,1,0,1,0.0,426.6666667,Medium_Engagement,0.1652639632620303,0,379.25925928888887
False,33.75,0.75,0.9926470588235294,0,0,No_Discount,1,0,1,0.0,135.0,Low_Engagement,0.08633093525179857,0,101.25
False,34.60784313529412,0.9411764705882353,0.9983031674207185,0,0,No_Discount,1,0,1,0.0,588.3333333,Medium_Engagement,0.4493392070732015,0,553.7254901647059
True,66.31932625531915,0.7659574468085106,0.6771443308784947,0,0,No_Discount,1,0,1,0.0,3117.008334,High_Engagement,0.6833104631133377,0,2377.115329115656
False,25.333333333333332,0.6666666666666666,0.987012987012987,0,0,High_Discount,1,0,1,0.6666666666666666,76.0,Low_Engagement,0.0759493670886076,1,50.666666666666664
False,0.0,0.5,0.0,0,0,High_Discount,1,1,1,0.5,0.0,Low_Engagement,1.0,0,0.0
False,0.0,0.5,0.0,0,0,Medium_Discount,1,0,1,0.5,0.0,Low_Engagement,1.0,0,0.0
False,26.0,0.875,0.9952153110047847,0,0,No_Discount,1,1,1,0.0,208.0,Low_Engagement,0.25925925925925924,0,182.0
False,54.0,0.8,0.996309963099631,0,0,High_Discount,1,0,1,0.8,270.0,Low_Engagement,0.07272727272727272,1,216.0
False,5.642857142857143,0.8571428571428571,0.9753086419753086,0,0,No_Discount,1,0,1,0.0,39.5,Low_Engagement,0.9032258064516129,0,33.857142857142854
False,28.846153846153847,0.9230769230769231,0.9973404255319149,0,0,No_Discount,1,0,1,0.0,375.0,Medium_Engagement,0.4020618556701031,0,340.38461526923084
False,0.0,0.5,0.0,0,0,High_Discount,1,1,1,0.5,0.0,Low_Engagement,1.0,0,0.0
False,0.0,0.5,0.0,0,0,No_Discount,1,0,1,0.0,0.0,Low_Engagement,1.0,0,0.0
False,18.75,0.875,0.9933774834437086,0,0,No_Discount,1,0,1,0.0,150.0,Low_Engagement,0.35443037974683544,0,123.75000001875
False,34.5,0.75,0.9928057553956835,0,0,No_Discount,1,0,1,0.0,138.0,Low_Engagement,0.08450704225352113,0,103.5
False,42.1875,0.875,0.9970457902511078,0,0,Medium_Discount,1,0,1,0.875,337.5,Low_Engagement,0.16208393632416787,1,286.8749998734375
False,31.001666665,0.95,0.9983897804733182,0,0,No_Discount,1,0,1,0.0,620.0333333,Medium_Engagement,0.5937190771623206,0,589.031666635
False,11.380341877777777,0.8333333333333334,0.8202541105725533,0,0,Medium_Discount,1,0,1,0.8333333333333334,204.8461538,Low_Engagement,1.3731446326627155,1,170.70512816666667
False,0.0,0.5,0.0,0,0,No_Discount,1,1,1,0.0,0.0,Low_Engagement,1.0,0,0.0
False,17.333333333333332,0.6666666666666666,0.9811320754716981,0,0,No_Discount,1,0,1,0.0,52.0,Low_Engagement,0.1090909090909091,0,34.666666666666664
False,46.375,0.9285714285714286,0.9984621299500193,0,0,No_Discount,0,0,1,0.0,0.0,Medium_Engagement,0.27440633245382584,0,602.875
False,33.04761904642857,0.9642857142857143,0.9989204749909651,0,0,High_Discount,1,0,1,0.9642857142857143,925.3333333,Medium_Engagement,0.7930069930347206,1,888.9809520845478
False,11.0,0.6666666666666666,0.9705882352941176,0,0,Medium_Discount,1,0,1,0.6666666666666666,33.0,Low_Engagement,0.16666666666666666,1,22.0
False,223.78571428571428,0.8571428571428571,0.9993620414673047,0,0,Medium_Discount,1,0,1,0.8571428571428571,1566.5,High_Engagement,0.02669208770257388,1,1275.5785714285712
False,21.0,0.8,0.9905660377358491,0,0,High_Discount,1,0,1,0.8,105.0,Low_Engagement,0.18181818181818182,1,84.0
False,5.555555555555555,0.7777777777777778,0.9803921568627451,0,0,High_Discount,1,0,1,0.7777777777777778,50.0,Low_Engagement,1.2203389830508475,1,37.407407411111116
False,37.89411764705883,0.9411764705882353,0.9984500929944203,0,0,No_Discount,1,0,1,0.0,644.2,Medium_Engagement,0.41137326073805197,0,603.7796076410353
False,63.17883598404763,0.9047619047619048,0.992716800751942,0,0,Medium_Discount,1,0,1,0.9047619047619048,2653.5111113300004,High_Engagement,0.6388398818917659,1,2400.79576739381
True,27.833333333333332,0.7916666666666666,0.9073243647234679,0,0,High_Discount,1,1,1,0.7916666666666666,668.0,Medium_Engagement,0.7976878612716763,1,528.8333333333333
False,59.285714285714285,0.8571428571428571,0.9975961538461539,0,0,Medium_Discount,1,0,1,0.8571428571428571,415.0,Medium_Engagement,0.0995260663507109,1,355.7142857142857
False,53.2632738,0.9,0.9774809744353176,0,0,High_Discount,1,0,1,0.9,2130.530952,High_Engagement,0.7187181544509023,1,1917.4778568000002
False,16.1984127,0.8095238095238095,0.8255984367537276,0,0,No_Discount,1,0,1,0.0,340.1666667,Low_Engagement,1.1628980155825661,0,273.42920624641266
False,9.0,0.6666666666666666,0.9642857142857143,0,0,No_Discount,1,0,1,0.0,27.0,Low_Engagement,0.2,0,15.299999999999999
False,19.545454545454547,0.8181818181818182,0.9953703703703703,0,0,High_Discount,1,0,1,0.8181818181818182,215.0,Low_Engagement,0.48672566371681414,1,168.0909091690909
False,12.461538461538462,0.9230769230769231,0.9938650306748467,0,0,No_Discount,1,0,1,0.0,162.0,Low_Engagement,0.8914285714285715,0,142.06153846153848
False,38.0,0.6666666666666666,0.991304347826087,0,0,High_Discount,1,0,1,0.6666666666666666,114.0,Low_Engagement,0.05128205128205128,1,72.2
False,39.4421852733813,0.920863309352518,0.9231781189819055,0,0,No_Discount,1,0,1,0.0,5482.463753,High_Engagement,3.4122785172746446,0,5044.284671767802
False,50.6,0.8,0.9960629921259843,0,0,High_Discount,1,0,1,0.8,253.0,Low_Engagement,0.07751937984496124,1,202.4
False,0.0,0.8,0.0,0,0,Medium_Discount,1,0,1,0.8,0.0,Low_Engagement,4.0,1,0.0
False,0.0,0.5,0.0,0,0,High_Discount,1,0,1,0.5,0.0,Low_Engagement,1.0,0,0.0
False,16.375,0.8928571428571429,0.9499455930359086,0,0,Medium_Discount,1,0,1,0.8928571428571429,458.5,Medium_Engagement,1.5539568345323742,1,406.1
False,35.58854165625,0.9375,0.9175318028710431,0,0,Medium_Discount,1,0,1,0.9375,1138.833333,Medium_Engagement,0.847259786718081,1,1053.8800398074698
False,24.448717946153845,0.9230769230769231,0.9968635650806966,0,0,No_Discount,1,1,1,0.0,317.8333333,Low_Engagement,0.47153652397698104,0,293.3846153538462
False,52.106060590909095,0.9545454545454546,0.9991284137127043,0,0,High_Discount,1,0,1,0.9545454545454546,1146.333333,Medium_Engagement,0.3954350928374993,1,1094.227272409091
False,48.083333333333336,0.9166666666666666,0.9982698961937716,0,0,Medium_Discount,1,0,1,0.9166666666666666,577.0,Medium_Engagement,0.22410865874363325,1,519.3000000961666
False,10.555555555555555,0.8888888888888888,0.9895833333333334,0,0,No_Discount,1,0,1,0.0,95.0,Low_Engagement,0.6923076923076923,0,84.44444444444444
False,43.07142857142857,0.8571428571428571,0.996694214876033,0,0,No_Discount,1,0,1,0.0,301.5,Low_Engagement,0.1361426256077796,0,258.4285714285714
False,34.714285714285715,0.8571428571428571,0.9959016393442623,0,0,No_Discount,1,0,1,0.0,243.0,Low_Engagement,0.16799999999999998,0,208.28571428571428
False,27.1,0.8,0.9926739926739927,0,0,High_Discount,1,0,1,0.8,135.5,Low_Engagement,0.14234875444839856,1,108.4
False,30.431372547058828,0.8235294117647058,0.853376205778352,0,0,High_Discount,1,0,1,0.8235294117647058,517.3333333,Medium_Engagement,0.5090455396449809,1,426.03921565882354
False,10.25,0.75,0.9761904761904762,0,0,No_Discount,1,0,1,0.0,41.0,Low_Engagement,0.26666666666666666,0,30.75
False,24.40833333333333,0.9166666666666666,0.9965974821367812,0,0,No_Discount,1,0,1,0.0,292.9,Low_Engagement,0.4329288291243031,0,260.97389999999996
False,0.0,0.5,0.0,0,0,No_Discount,1,0,1,0.0,0.0,Low_Engagement,1.0,0,0.0
False,123.8333333,0.9,0.9991931145775129,0,0,Medium_Discount,1,0,1,0.9,1238.333333,High_Engagement,0.07209612819014583,1,1114.4999997
False,20.496969699999998,0.9090909090909091,0.9955843391234053,0,0,Medium_Discount,1,0,1,0.9090909090909091,225.4666667,Low_Engagement,0.4651818437460979,1,204.969697
False,41.700297625,0.9107142857142857,0.8018163269956674,0,0,High_Discount,1,0,1,0.9107142857142857,2335.2166669999997,High_Engagement,1.2880472282188222,1,2126.7151788749998
False,3.25,0.75,0.9285714285714286,0,0,No_Discount,1,0,1,0.0,13.0,Low_Engagement,0.7058823529411765,0,8.45000000325
False,74.0,0.6666666666666666,0.9955156950672646,0,0,No_Discount,1,1,1,0.0,222.0,Low_Engagement,0.02666666666666667,0,148.0
False,12.359649121052632,0.8421052631578947,0.9109540635916543,0,0,No_Discount,1,0,1,0.0,234.8333333,Low_Engagement,1.3473407749635378,0,197.75438593684208
False,0.0,0.5,0.0,0,0,No_Discount,1,0,1,0.0,0.0,Low_Engagement,1.0,0,0.0
False,288.1666667142857,0.8571428571428571,0.9995045007846223,0,0,High_Discount,1,0,1,0.8571428571428571,2017.166667,High_Engagement,0.020749279535487972,1,1729.0000002857141
False,16.985690236363634,0.7878787878787878,0.7996537224912332,0,0,High_Discount,1,0,1,0.7878787878787878,560.5277778,Medium_Engagement,1.7791922122233654,1,441.6279461454545
False,22.5952381,0.8571428571428571,0.9937172774882268,0,0,No_Discount,1,0,1,0.0,158.1666667,Low_Engagement,0.2542885973250679,0,135.5714286
False,30.36666667,0.9,0.9967177242891994,0,0,No_Discount,1,0,1,0.0,303.6666667,Low_Engagement,0.2869287991193487,0,271.78166657503334
False,6.25,0.75,0.9615384615384616,0,0,No_Discount,1,0,1,0.0,25.0,Low_Engagement,0.41379310344827586,0,18.75
False,14.0,0.6666666666666666,0.9767441860465116,0,0,Medium_Discount,1,0,1,0.6666666666666666,42.0,Low_Engagement,0.13333333333333333,1,26.599999999999998
False,58.26535089473684,0.7368421052631579,0.9055766555392541,0,0,Medium_Discount,1,0,1,0.7368421052631579,1107.041667,Medium_Engagement,0.3037187788185106,1,815.7149125263157
False,0.0,0.5,0.0,0,0,No_Discount,1,0,1,0.0,0.0,Low_Engagement,1.0,0,0.0
False,27.25,0.9,0.9963436928702011,0,0,Medium_Discount,1,0,1,0.9,272.5,Low_Engagement,0.3185840707964602,1,245.25
False,30.25,0.6666666666666666,0.945054945054945,0,0,No_Discount,1,0,1,0.0,363.0,Medium_Engagement,0.352,0,242.0
False,0.0,0.5,0.0,0,0,No_Discount,1,0,1,0.0,0.0,Low_Engagement,1.0,0,0.0
False,72.58333333333333,0.8333333333333334,0.9770642201834863,0,0,No_Discount,1,0,1,0.0,871.0,Medium_Engagement,0.14949037372593432,0,725.8333333333334
False,195.0,0.75,0.998719590268886,0,0,Medium_Discount,1,0,1,0.75,780.0,Medium_Engagement,0.015306122448979591,1,545.999999805
False,259.5,0.75,0.9990375360923965,0,0,No_Discount,1,0,1,0.0,1038.0,Medium_Engagement,0.011516314779270634,0,778.5
False,114.6,0.8,0.9982578397212544,0,0,No_Discount,1,0,1,0.0,573.0,Medium_Engagement,0.03460207612456748,0,458.40000000000003
False,42.4563218275862,0.9655172413793104,0.9991884653878292,0,0,No_Discount,1,0,1,0.0,1231.233333,High_Engagement,0.644325125147281,0,1180.2857469767218
False,26.388888891666667,0.9166666666666666,0.9968520461703199,0,0,High_Discount,1,0,1,0.9166666666666666,316.6666667,Low_Engagement,0.4016227180120058,1,290.2777778083333
False,41.606500376190475,0.9523809523809523,0.9988567986005286,0,0,No_Discount,1,0,1,0.0,873.7365079,Medium_Engagement,0.469411940042287,0,825.889032467381
False,0.0,0.5,0.0,0,0,Medium_Discount,1,0,1,0.5,0.0,Low_Engagement,1.0,0,0.0
False,3.2,0.8,0.9411764705882353,0,0,No_Discount,1,0,1,0.0,16.0,Low_Engagement,0.9523809523809523,0,11.520000000000001
False,30.75,0.95,0.9983766233766234,0,0,Medium_Discount,1,0,1,0.95,615.0,Medium_Engagement,0.5984251968503937,1,584.25
False,26.175,0.9,0.9961941008563273,0,0,No_Discount,1,0,1,0.0,261.75,Low_Engagement,0.3311867525298988,0,235.57500000000002
False,27.994687131818182,0.9545454545454546,0.9983789473684654,0,0,No_Discount,1,1,1,0.0,615.8831169,Medium_Engagement,0.7242706191147352,0,568.2921489718719
False,0.0,0.5,0.0,0,0,No_Discount,1,1,1,0.0,0.0,Low_Engagement,1.0,0,0.0
False,16.785714285714285,0.8571428571428571,0.9915611814345991,0,0,High_Discount,1,1,1,0.8571428571428571,117.5,Low_Engagement,0.3373493975903615,1,100.71428571428571
False,0.0,0.5,0.0,0,0,No_Discount,1,0,1,0.0,0.0,Low_Engagement,1.0,0,0.0
False,0.0,0.5,0.0,0,0,No_Discount,1,0,1,0.0,0.0,Low_Engagement,1.0,0,0.0
False,20.902777779166666,0.9583333333333334,0.9980106100797075,0,0,High_Discount,1,0,1,0.9583333333333334,501.6666667,Medium_Engagement,1.0500951172447626,1,476.58333344861114
False,25.254629630555556,0.8611111111111112,0.9110053103859731,0,0,No_Discount,1,1,1,0.0,909.1666667,Medium_Engagement,1.3330982189619784,0,759.1694727678802
False,49.3,0.92,0.9914876368058371,0,0,No_Discount,1,1,1,0.0,1232.5,High_Engagement,0.4771371769383698,0,1116.6450003451
False,66.71428571428571,0.8571428571428571,0.9978632478632479,0,0,Medium_Discount,1,0,1,0.8571428571428571,467.0,Medium_Engagement,0.08860759493670887,1,400.2857142857143
False,30.715277779166666,0.9583333333333334,0.9986452923911201,0,0,High_Discount,1,0,1,0.9583333333333334,737.1666667,Medium_Engagement,0.7252025399288284,1,700.3083334878611
False,9.923076923076923,0.9230769230769231,0.9923076923076923,0,0,No_Discount,1,0,1,0.0,129.0,Low_Engagement,1.0985915492957745,0,119.07692307692308
False,10.5,0.8333333333333334,0.984375,0,0,No_Discount,1,0,1,0.0,63.0,Low_Engagement,0.43478260869565216,0,52.5
False,20.833333333333332,0.8333333333333334,0.9920634920634921,0,0,No_Discount,1,0,1,0.0,125.0,Low_Engagement,0.22900763358778628,0,95.13888885416667
False,57.027777775000004,0.9166666666666666,0.9985408560310575,0,0,No_Discount,1,0,1,0.0,684.3333333,Medium_Engagement,0.18956438488221944,0,615.9000000840556
False,31.68915343809524,0.9523809523809523,0.9984995623723085,0,0,High_Discount,1,1,1,0.9523809523809523,665.4722222,Medium_Engagement,0.6118237365147678,1,633.7830687619048
False,28.676470588235293,0.8823529411764706,0.9979529170931423,0,0,High_Discount,1,1,1,0.8823529411764706,487.5,Medium_Engagement,0.5391476709613479,1,430.1470588235294
False,24.28703703888889,0.9444444444444444,0.9977177634083136,0,0,No_Discount,1,0,1,0.0,437.1666667,Medium_Engagement,0.6722812156226817,0,408.2920782663076
False,13.75,0.75,0.9821428571428571,0,0,High_Discount,1,0,1,0.75,55.0,Low_Engagement,0.2033898305084746,1,38.499999986249996
False,0.0,0.5,0.0,0,0,High_Discount,1,1,1,0.5,0.0,Low_Engagement,1.0,0,0.0
False,16.27425926,0.8,0.9135372071671438,0,0,High_Discount,1,1,1,0.8,488.2277778,Medium_Engagement,1.678798469069637,1,390.58222224
False,29.107142857142858,0.7142857142857143,0.784577723378213,0,0,No_Discount,1,0,1,0.0,407.5,Medium_Engagement,0.431791221826809,0,291.07142857142856
False,83.25,0.875,0.9985007496251874,0,0,No_Discount,1,0,1,0.0,666.0,Medium_Engagement,0.0830860534124629,0,582.75
False,17.63954451304348,0.9130434782608695,0.9975412427261188,0,0,No_Discount,1,0,1,0.0,405.7095238,Medium_Engagement,1.1802863522016303,0,366.4506035279282
False,0.0,0.5,0.0,0,0,No_Discount,1,0,1,0.0,0.0,Low_Engagement,1.0,0,0.0
False,23.321428571428573,0.8571428571428571,0.9939117199391172,0,0,High_Discount,1,0,1,0.8571428571428571,163.25,Low_Engagement,0.24669603524229072,1,135.26428576092857
False,15.791666666666666,0.9444444444444444,0.9964943032427696,0,0,No_Discount,1,1,1,0.0,284.25,Low_Engagement,1.012406947890819,0,268.4583333333333
False,0.0,0.5,0.0,0,0,High_Discount,1,0,1,0.5,0.0,Low_Engagement,1.0,0,0.0
False,0.0,0.5,0.0,0,0,No_Discount,1,0,1,0.0,0.0,Low_Engagement,1.0,0,0.0
False,28.88888888888889,0.8888888888888888,0.9961685823754789,0,0,High_Discount,1,1,1,0.8888888888888888,260.0,Low_Engagement,0.26765799256505574,1,229.18518526222218
False,67.73885281363637,0.22727272727272727,0.18766554853674727,0,0,No_Discount,1,0,2,0.0,1490.2547619000002,High_Engagement,0.3055040801587837,0,337.61904424138817
False,44.16428571428572,0.9523809523809523,0.9989229360762562,0,0,No_Discount,1,0,2,0.0,927.45,Medium_Engagement,0.442827771627392,0,873.4714286695715
